alpha,epsilon,tau,lambda,data_model_type,data_model_name,problem_type
22.75850000,0.00000000,0.05000000,0.00124062,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
31.62280000,0.00000000,0.05000000,0.00112023,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
43.93970000,0.00000000,0.05000000,0.00105037,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
37.27590000,0.00000000,0.05000000,0.00107998,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
19.30700000,0.02000000,0.05000000,0.00100169,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
22.75850000,0.02000000,0.05000000,0.00084397,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
71.96860000,0.00000000,0.05000000,0.00101579,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
16.37890000,0.02000000,0.05000000,0.00118280,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
31.62280000,0.02000000,0.05000000,0.00057297,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
84.83430000,0.00000000,0.05000000,0.00102070,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.17880000,0.00000000,0.05000000,0.02881300,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.38950000,0.02000000,0.05000000,0.02524783,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.93070000,0.00000000,0.05000000,0.01794430,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.17880000,0.02000000,0.05000000,0.02898582,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.63790000,0.02000000,0.05000000,0.02157582,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.93070000,0.02000000,0.05000000,0.01808885,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.27580000,0.02000000,0.05000000,0.01489177,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.68270000,0.02000000,0.05000000,0.01206095,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
4.39400000,0.02000000,0.05000000,0.00601336,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.72760000,0.02000000,0.05000000,0.00763182,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.17950000,0.02000000,0.05000000,0.00473853,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
6.10540000,0.02000000,0.05000000,0.00375254,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
8.48340000,0.00000000,0.05000000,0.00249499,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
8.48340000,0.02000000,0.05000000,0.00242869,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.14060000,0.00000000,0.05000000,0.02955951,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.30100000,0.00000000,0.05000000,0.02657285,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.48400000,0.00000000,0.05000000,0.02360076,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.14060000,0.04000000,0.05000000,0.02987550,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.69270000,0.00000000,0.05000000,0.02070453,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.30100000,0.02000000,0.05000000,0.02674267,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.20220000,0.00000000,0.05000000,0.01537158,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.14060000,0.02000000,0.05000000,0.02973146,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.30100000,0.06000000,0.05000000,0.02698162,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.14060000,0.06000000,0.05000000,0.02998807,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.48400000,0.02000000,0.05000000,0.02376399,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.30100000,0.04000000,0.05000000,0.02687897,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.48400000,0.04000000,0.05000000,0.02389213,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.48400000,0.06000000,0.05000000,0.02398212,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.51190000,0.00000000,0.05000000,0.01302778,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.69270000,0.02000000,0.05000000,0.02085970,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.86510000,0.00000000,0.05000000,0.01094021,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.69270000,0.06000000,0.05000000,0.02105101,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.26800000,0.00000000,0.05000000,0.00911977,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.20220000,0.06000000,0.05000000,0.01562844,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.20220000,0.04000000,0.05000000,0.01559059,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.93070000,0.06000000,0.05000000,0.01824926,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.93070000,0.04000000,0.05000000,0.01819171,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.69270000,0.04000000,0.05000000,0.02097629,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.20220000,0.02000000,0.05000000,0.01550354,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
4.84970000,0.00000000,0.05000000,0.00518000,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.51190000,0.06000000,0.05000000,0.01323116,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
4.25180000,0.00000000,0.05000000,0.00625810,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.26800000,0.02000000,0.05000000,0.00920527,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.86510000,0.06000000,0.05000000,0.01108573,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.86510000,0.02000000,0.05000000,0.01104227,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.26800000,0.04000000,0.05000000,0.00923545,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.26800000,0.06000000,0.05000000,0.00920346,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.72760000,0.04000000,0.05000000,0.00764047,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
4.25180000,0.06000000,0.05000000,0.00620792,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
4.25180000,0.04000000,0.05000000,0.00629419,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
4.25180000,0.02000000,0.05000000,0.00630787,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
4.84970000,0.02000000,0.05000000,0.00521071,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.53170000,0.00000000,0.05000000,0.00430217,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
4.84970000,0.04000000,0.05000000,0.00517288,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.53170000,0.02000000,0.05000000,0.00431259,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.53170000,0.04000000,0.05000000,0.00424927,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.53170000,0.06000000,0.05000000,0.00410030,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
6.30960000,0.04000000,0.05000000,0.00349407,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
6.30960000,0.06000000,0.05000000,0.00330999,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.10000000,0.00000000,0.05000000,0.03037652,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.40000000,0.00000000,0.05000000,0.02491057,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.20000000,0.00000000,0.05000000,0.02840819,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.30000000,0.00000000,0.05000000,0.02659033,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.20000000,0.01000000,0.05000000,0.02849881,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.10000000,0.02000000,0.05000000,0.03055034,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.50000000,0.00000000,0.05000000,0.02336101,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.40000000,0.01000000,0.05000000,0.02499839,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.10000000,0.01000000,0.05000000,0.03046746,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.30000000,0.02000000,0.05000000,0.02676018,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.40000000,0.02000000,0.05000000,0.02507729,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.30000000,0.01000000,0.05000000,0.02667866,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.50000000,0.02000000,0.05000000,0.02352359,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.20000000,0.02000000,0.05000000,0.02858059,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.50000000,0.01000000,0.05000000,0.02344664,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.04000000,0.00000000,0.05000000,0.01008718,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.02000000,0.00000000,0.05000000,0.01017951,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.00000000,0.00000000,0.05000000,0.01027310,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.05000000,0.00000000,0.05000000,0.01004149,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.05000000,0.01000000,0.05000000,0.01009492,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.03000000,0.01000000,0.05000000,0.01018694,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.00000000,0.02000000,0.05000000,0.01036948,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.01000000,0.01000000,0.05000000,0.01028033,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.00000000,0.01000000,0.05000000,0.01032751,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.04000000,0.01000000,0.05000000,0.01014080,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.02000000,0.01000000,0.05000000,0.01023347,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.04000000,0.02000000,0.05000000,0.01018182,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.01000000,0.02000000,0.05000000,0.01032207,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.03000000,0.02000000,0.05000000,0.01022824,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.02000000,0.02000000,0.05000000,0.01027500,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.05000000,0.02000000,0.05000000,0.01013571,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.00000000,0.00000000,0.05000000,0.00495955,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.00020000,0.00000000,0.05000000,0.00495927,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.00040000,0.01000000,0.05000000,0.00498005,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.00000000,0.01000000,0.05000000,0.00498062,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.00020000,0.01000000,0.05000000,0.00498033,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.00050000,0.02000000,0.05000000,0.00498491,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.00010000,0.02000000,0.05000000,0.00498549,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.00030000,0.02000000,0.05000000,0.00498520,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.00050000,0.01000000,0.05000000,0.00497990,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.00020000,0.02000000,0.05000000,0.00498535,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.00040000,0.02000000,0.05000000,0.00498506,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.00000000,0.02000000,0.05000000,0.00498563,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
